[2026-01-17 15:07:56 INF] [] Configuring services
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7201: G: Obj 7205 added on 7200
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7202: D: set closed/unlocked "North"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The senior mindflayer[Id:7201]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Lair[7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7203: M: Mob 7201 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: the large mace[7201] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: the large mace[7201]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7203: E: Obj 7201 added on 7201
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: the large mace[7201] : The senior mindflayer[Id:7201] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: the large mace[7201] : <<??>> -> The senior mindflayer[Id:7201]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The senior mindflayer[Id:7201]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The Lair[7205]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7205: M: Mob 7202 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: the small mace[7202] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: the small mace[7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7205: E: Obj 7202 added on 7202
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: the small mace[7202] : The junior mindflayer[Id:7202] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: the small mace[7202] : <<??>> -> The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a strange white skull[7206] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a strange white skull[7206]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7206: O: Obj 7206 added room
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The lair.[7207]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7207: M: Mob 7202 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: the small mace[7202] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: the small mace[7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7207: E: Obj 7202 added on 7202
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: the small mace[7202] : The junior mindflayer[Id:7202] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: the small mace[7202] : <<??>> -> The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The junior mindflayer[Id:7202]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7208: D: set closed/unlocked "North"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer drain.[7213]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7213: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7213: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The drain end.[7214]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7214: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7214: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The half-wet drain.[7215]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7215: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7215: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The half-dry drain.[7217]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7217: M: Mob 7203 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemLight] ItemBase.Recompute: a small stick[7208]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7217: G: Obj 7208 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7217: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: A dry sewer drain.[7219]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7219: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a pair of muddy boots[7209] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a pair of muddy boots[7209]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7219: E: Obj 7209 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a pair of muddy boots[7209] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a pair of muddy boots[7209] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7219: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer drain.[7221]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7221: M: Mob 7203 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemLight] ItemBase.Recompute: a small stick[7208]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7221: G: Obj 7208 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7221: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer bend.[7223]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7223: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a pair of muddy boots[7209] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a pair of muddy boots[7209]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7223: E: Obj 7209 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a pair of muddy boots[7209] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a pair of muddy boots[7209] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7223: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer[7225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7225: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7225: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer drain[7233]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: M: Mob 7203 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemLight] ItemBase.Recompute: a small stick[7208]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: G: Obj 7208 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The sewer drain[7233]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: M: Mob 7203 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a pair of muddy boots[7209] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a pair of muddy boots[7209]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: E: Obj 7209 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a pair of muddy boots[7209] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a pair of muddy boots[7209] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a short sword[7211] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a short sword[7211]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7233: E: Obj 7211 added on 7203
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a short sword[7211] : The ugly wererat[Id:7203] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a short sword[7211] : <<??>> -> The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The ugly wererat[Id:7203]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The gigantic rat[Id:7204]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The rat's lair[7234]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7234: M: Mob 7204 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7280: D: set closed/unlocked "Up"
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7280: D: set closed/unlocked "Up"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The entrance.[7280]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7280: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7280: D: set closed/unlocked "Up"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The corridor.[7281]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7281: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The corridor.[7281]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7281: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The tortureroom.[7285]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7285: M: Mob 7002 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemJewelry] IEntity.AddAura: Add: a glinting ring of silver[7190] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemJewelry] ItemBase.Recompute: a glinting ring of silver[7190]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7285: E: Obj 7190 added on 7002
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemJewelry] ChangeContainer: a glinting ring of silver[7190] : The great sewer rat[Id:7002] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemJewelry] ChangeEquippedBy: a glinting ring of silver[7190] : <<??>> -> The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The great sewer rat[Id:7002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The tortureroom.[7285]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7285: M: Mob 7002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7000]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The hells yard[7286]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7286: M: Mob 7000 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The horrifying mudmonster[Id:7013]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: The hells yard[7286]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 7286: M: Mob 7013 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The homonculus[Id:7008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Cave tunnel[7401]
